date,commodity,market,min_price,max_price,modal_price,arrivals
2026-04-09,Potato,Farrukhabad,1204.96,1533.58,1369.27,2068.8
2026-04-10,Potato,Farrukhabad,1231.95,1567.93,1399.94,1132.7
2026-04-11,Potato,Farrukhabad,1256.91,1599.71,1428.31,1251.0
2026-04-12,Potato,Farrukhabad,1266.33,1611.69,1439.01,3251.2
2026-04-13,Potato,Farrukhabad,1237.46,1574.96,1406.21,2435.2
2026-04-14,Potato,Farrukhabad,1192.96,1518.32,1355.64,1538.6
2026-04-15,Potato,Farrukhabad,1155.31,1470.39,1312.85,942.2
2026-04-16,Potato,Farrukhabad,1138.0,1448.36,1293.18,1594.9
2026-04-17,Potato,Farrukhabad,1130.26,1438.52,1284.39,1724.2
2026-04-18,Potato,Farrukhabad,1125.83,1432.87,1279.35,2820.4
2026-04-19,Potato,Farrukhabad,1192.38,1517.58,1354.98,3229.6
2026-04-20,Potato,Farrukhabad,1232.69,1568.87,1400.78,2880.6
2026-04-21,Potato,Farrukhabad,1220.45,1553.31,1386.88,2011.1
2026-04-22,Potato,Farrukhabad,1175.41,1495.97,1335.69,1136.0
2026-04-23,Potato,Farrukhabad,1148.0,1461.1,1304.55,2949.0
2026-04-24,Potato,Farrukhabad,1154.79,1469.73,1312.26,1026.2
2026-04-25,Potato,Farrukhabad,1131.12,1439.6,1285.36,1929.4
2026-04-26,Potato,Farrukhabad,1127.27,1434.71,1280.99,1288.9
2026-04-27,Potato,Farrukhabad,1149.64,1463.18,1306.41,1765.1
2026-04-28,Potato,Farrukhabad,1150.73,1464.57,1307.65,1631.4
2026-04-29,Potato,Farrukhabad,1151.0,1464.92,1307.96,1589.0
2026-04-30,Potato,Farrukhabad,1159.79,1476.09,1317.94,3474.3
2026-05-01,Potato,Farrukhabad,1161.05,1477.69,1319.37,1987.9
2026-05-02,Potato,Farrukhabad,1174.5,1494.82,1334.66,1737.7
2026-05-03,Potato,Farrukhabad,1129.46,1437.5,1283.48,2904.1
2026-05-04,Potato,Farrukhabad,1114.16,1418.02,1266.09,3438.6
2026-05-05,Potato,Farrukhabad,1061.15,1350.55,1205.85,846.1
2026-05-06,Potato,Farrukhabad,1018.82,1296.68,1157.75,2032.0
2026-05-07,Potato,Farrukhabad,1003.65,1277.37,1140.51,1336.6
2026-05-08,Potato,Farrukhabad,993.5,1264.46,1128.98,1673.8
2026-05-09,Potato,Farrukhabad,962.82,1225.4,1094.11,2523.1
2026-05-10,Potato,Farrukhabad,958.57,1219.99,1089.28,1718.2
2026-05-11,Potato,Farrukhabad,939.89,1196.23,1068.06,1354.2
2026-05-12,Potato,Farrukhabad,976.03,1242.21,1109.12,3461.0
2026-05-13,Potato,Farrukhabad,962.97,1225.59,1094.28,3103.4
2026-05-14,Potato,Farrukhabad,959.15,1220.73,1089.94,1474.1
2026-05-15,Potato,Farrukhabad,951.6,1211.12,1081.36,1991.3
2026-05-16,Potato,Farrukhabad,971.41,1236.33,1103.87,2796.5
2026-05-17,Potato,Farrukhabad,971.46,1236.4,1103.93,1377.5
2026-05-18,Potato,Farrukhabad,943.81,1201.21,1072.51,2718.4
2026-05-19,Potato,Farrukhabad,916.56,1166.54,1041.55,2558.1
2026-05-20,Potato,Farrukhabad,937.09,1192.67,1064.88,1189.8
2026-05-21,Potato,Farrukhabad,937.53,1193.21,1065.37,2575.4
2026-05-22,Potato,Farrukhabad,958.61,1220.05,1089.33,1703.3
2026-05-23,Potato,Farrukhabad,968.51,1232.65,1100.58,1606.3
2026-05-24,Potato,Farrukhabad,991.1,1261.4,1126.25,833.0
2026-05-25,Potato,Farrukhabad,992.68,1263.4,1128.04,450.5
2026-05-26,Potato,Farrukhabad,974.04,1239.68,1106.86,2514.2
2026-05-27,Potato,Farrukhabad,964.59,1227.65,1096.12,1155.3
2026-05-28,Potato,Farrukhabad,944.87,1202.57,1073.72,3295.0
2026-05-29,Potato,Farrukhabad,914.35,1163.71,1039.03,994.8
2026-05-30,Potato,Farrukhabad,928.95,1182.29,1055.62,537.7
2026-05-31,Potato,Farrukhabad,892.21,1135.55,1013.88,2641.6
2026-06-01,Potato,Farrukhabad,889.56,1132.16,1010.86,1605.1
2026-06-02,Potato,Farrukhabad,896.09,1140.47,1018.28,2751.8
2026-06-03,Potato,Farrukhabad,904.11,1150.69,1027.4,1418.6
2026-06-04,Potato,Farrukhabad,884.35,1125.53,1004.94,1067.3
2026-06-05,Potato,Farrukhabad,856.99,1090.71,973.85,2067.0
2026-06-06,Potato,Farrukhabad,873.36,1111.56,992.46,909.6
2026-06-07,Potato,Farrukhabad,873.19,1111.33,992.26,2657.1
2026-06-08,Potato,Farrukhabad,910.73,1159.11,1034.92,802.9
2026-06-09,Potato,Farrukhabad,881.59,1122.03,1001.81,2446.8
2026-06-10,Potato,Farrukhabad,853.56,1086.36,969.96,3342.0
2026-06-11,Potato,Farrukhabad,834.42,1061.98,948.2,2380.5
2026-06-12,Potato,Farrukhabad,846.16,1076.92,961.54,1873.3
2026-06-13,Potato,Farrukhabad,838.1,1066.68,952.39,3363.2
2026-06-14,Potato,Farrukhabad,832.94,1060.1,946.52,2073.7
2026-06-15,Potato,Farrukhabad,789.87,1005.29,897.58,2102.0
2026-06-16,Potato,Farrukhabad,788.52,1003.58,896.05,573.8
2026-06-17,Potato,Farrukhabad,797.21,1014.63,905.92,1609.5
2026-06-18,Potato,Farrukhabad,756.22,962.46,859.34,2817.0
2026-06-19,Potato,Farrukhabad,779.2,991.72,885.46,1636.1
2026-06-20,Potato,Farrukhabad,796.14,1013.28,904.71,3220.8
2026-06-21,Potato,Farrukhabad,827.98,1053.8,940.89,1832.6
2026-06-22,Potato,Farrukhabad,826.36,1051.72,939.04,2099.5
2026-06-23,Potato,Farrukhabad,817.86,1040.92,929.39,1152.8
2026-06-24,Potato,Farrukhabad,831.76,1058.6,945.18,3090.0
2026-06-25,Potato,Farrukhabad,820.44,1044.2,932.32,1850.6
2026-06-26,Potato,Farrukhabad,823.41,1047.97,935.69,3360.0
2026-06-27,Potato,Farrukhabad,845.54,1076.14,960.84,2569.6
2026-06-28,Potato,Farrukhabad,803.75,1022.95,913.35,2138.9
2026-06-29,Potato,Farrukhabad,785.89,1000.23,893.06,2009.1
2026-06-30,Potato,Farrukhabad,763.63,971.89,867.76,536.1
2026-07-01,Potato,Farrukhabad,746.26,949.78,848.02,1010.9
2026-07-02,Potato,Farrukhabad,762.02,969.84,865.93,1836.4
2026-07-03,Potato,Farrukhabad,747.93,951.91,849.92,2608.3
2026-07-04,Potato,Farrukhabad,763.93,972.27,868.1,2363.4
2026-07-05,Potato,Farrukhabad,752.35,957.53,854.94,799.7
2026-07-06,Potato,Farrukhabad,748.15,952.19,850.17,2479.3
2026-07-07,Potato,Farrukhabad,772.67,983.39,878.03,1779.9
2026-07-08,Potato,Farrukhabad,818.47,1041.69,930.08,1640.7
2026-07-09,Potato,Farrukhabad,804.1,1023.4,913.75,1643.6
2026-07-10,Potato,Farrukhabad,825.59,1050.75,938.17,1999.9
2026-07-11,Potato,Farrukhabad,797.2,1014.62,905.91,3044.2
2026-07-12,Potato,Farrukhabad,847.91,1079.15,963.53,691.8
2026-07-13,Potato,Farrukhabad,846.29,1077.09,961.69,3042.4
2026-07-14,Potato,Farrukhabad,835.91,1063.89,949.9,1677.1
2026-07-15,Potato,Farrukhabad,870.3,1107.66,988.98,3124.1
2026-07-16,Potato,Farrukhabad,863.54,1099.06,981.3,2382.0
2026-07-17,Potato,Farrukhabad,858.07,1092.09,975.08,1729.4
2026-07-18,Potato,Farrukhabad,852.41,1084.89,968.65,1911.9
2026-07-19,Potato,Farrukhabad,835.04,1062.78,948.91,1424.8
2026-07-20,Potato,Farrukhabad,831.13,1057.81,944.47,2309.6
2026-07-21,Potato,Farrukhabad,802.17,1020.95,911.56,649.7
2026-07-22,Potato,Farrukhabad,784.85,998.89,891.87,1645.7
2026-07-23,Potato,Farrukhabad,775.41,986.89,881.15,2923.8
2026-07-24,Potato,Farrukhabad,755.44,961.46,858.45,1213.4
2026-07-25,Potato,Farrukhabad,742.83,945.43,844.13,1230.6
2026-07-26,Potato,Farrukhabad,769.35,979.17,874.26,1802.7
2026-07-27,Potato,Farrukhabad,785.09,999.21,892.15,2241.0
2026-07-28,Potato,Farrukhabad,804.7,1024.16,914.43,2290.0
2026-07-29,Potato,Farrukhabad,785.9,1000.24,893.07,2846.3
2026-07-30,Potato,Farrukhabad,777.61,989.69,883.65,891.4
2026-07-31,Potato,Farrukhabad,787.03,1001.67,894.35,3156.5
2026-08-01,Potato,Farrukhabad,811.6,1032.94,922.27,1296.2
2026-08-02,Potato,Farrukhabad,805.56,1025.26,915.41,422.5
2026-08-03,Potato,Farrukhabad,840.52,1069.76,955.14,1106.3
2026-08-04,Potato,Farrukhabad,836.11,1064.13,950.12,3157.8
2026-08-05,Potato,Farrukhabad,848.99,1080.53,964.76,2116.8
2026-08-06,Potato,Farrukhabad,890.9,1133.88,1012.39,1934.6
2026-08-07,Potato,Farrukhabad,912.07,1160.81,1036.44,2603.9
2026-08-08,Potato,Farrukhabad,936.86,1192.36,1064.61,1847.8
2026-08-09,Potato,Farrukhabad,919.41,1170.15,1044.78,3043.8
2026-08-10,Potato,Farrukhabad,905.48,1152.42,1028.95,430.3
2026-08-11,Potato,Farrukhabad,917.88,1168.2,1043.04,1945.8
2026-08-12,Potato,Farrukhabad,936.19,1191.51,1063.85,679.0
2026-08-13,Potato,Farrukhabad,922.15,1173.65,1047.9,1115.3
2026-08-14,Potato,Farrukhabad,929.17,1182.59,1055.88,667.6
2026-08-15,Potato,Farrukhabad,914.03,1163.31,1038.67,1729.9
2026-08-16,Potato,Farrukhabad,873.7,1111.98,992.84,1943.2
2026-08-17,Potato,Farrukhabad,860.25,1094.87,977.56,3392.9
2026-08-18,Potato,Farrukhabad,909.68,1157.78,1033.73,1689.5
2026-08-19,Potato,Farrukhabad,890.23,1133.01,1011.62,999.7
2026-08-20,Potato,Farrukhabad,915.0,1164.54,1039.77,1961.3
2026-08-21,Potato,Farrukhabad,883.94,1125.02,1004.48,2168.4
2026-08-22,Potato,Farrukhabad,856.28,1089.82,973.05,2342.7
2026-08-23,Potato,Farrukhabad,853.98,1086.88,970.43,1043.1
2026-08-24,Potato,Farrukhabad,856.42,1090.0,973.21,3054.1
2023-01-01,Potato,Azadpur (Delhi),1683.07,2142.09,1912.58,1790.9
2023-01-02,Potato,Azadpur (Delhi),1663.3,2116.92,1890.11,1507.5
2023-01-03,Potato,Azadpur (Delhi),1739.06,2213.34,1976.2,2023.1
2023-01-04,Potato,Azadpur (Delhi),1757.58,2236.92,1997.25,1569.4
2023-01-05,Potato,Azadpur (Delhi),1748.24,2225.04,1986.64,2276.1
2023-01-06,Potato,Azadpur (Delhi),1750.7,2228.16,1989.43,1255.0
2023-01-07,Potato,Azadpur (Delhi),1745.51,2221.55,1983.53,1512.1
2023-01-08,Potato,Azadpur (Delhi),1701.39,2165.41,1933.4,810.1
2023-01-09,Potato,Azadpur (Delhi),1701.48,2165.52,1933.5,3318.1
2023-01-10,Potato,Azadpur (Delhi),1735.32,2208.6,1971.96,1333.3
2023-01-11,Potato,Azadpur (Delhi),1700.12,2163.78,1931.95,716.7
2023-01-12,Potato,Azadpur (Delhi),1688.95,2149.57,1919.26,937.3
2023-01-13,Potato,Azadpur (Delhi),1684.88,2144.4,1914.64,1530.6
2023-01-14,Potato,Azadpur (Delhi),1652.65,2103.37,1878.01,911.2
2023-01-15,Potato,Azadpur (Delhi),1584.11,2016.15,1800.13,613.9
2023-01-16,Potato,Azadpur (Delhi),1513.52,1926.3,1719.91,994.3
2023-01-17,Potato,Azadpur (Delhi),1518.03,1932.03,1725.03,428.8
2023-01-18,Potato,Azadpur (Delhi),1580.73,2011.83,1796.28,1207.6
2023-01-19,Potato,Azadpur (Delhi),1576.93,2007.01,1791.97,3001.5
2023-01-20,Potato,Azadpur (Delhi),1483.82,1888.5,1686.16,2824.3
2023-01-21,Potato,Azadpur (Delhi),1499.41,1908.35,1703.88,3423.8
2023-01-22,Potato,Azadpur (Delhi),1470.28,1871.26,1670.77,411.5
2023-01-23,Potato,Azadpur (Delhi),1446.32,1840.78,1643.55,1009.9
2023-01-24,Potato,Azadpur (Delhi),1478.65,1881.91,1680.28,1184.6
2023-01-25,Potato,Azadpur (Delhi),1515.47,1928.77,1722.12,3215.9
2023-01-26,Potato,Azadpur (Delhi),1565.21,1992.09,1778.65,3187.0
2023-01-27,Potato,Azadpur (Delhi),1556.05,1980.43,1768.24,873.8
2023-01-28,Potato,Azadpur (Delhi),1531.3,1948.92,1740.11,1006.7
2023-01-29,Potato,Azadpur (Delhi),1465.07,1864.63,1664.85,470.0
2023-01-30,Potato,Azadpur (Delhi),1408.61,1792.77,1600.69,3089.0
2023-01-31,Potato,Azadpur (Delhi),1511.17,1923.31,1717.24,800.9
2023-02-01,Potato,Azadpur (Delhi),1444.87,1838.93,1641.9,857.4
2023-02-02,Potato,Azadpur (Delhi),1535.57,1954.37,1744.97,2387.9
2023-02-03,Potato,Azadpur (Delhi),1572.52,2001.4,1786.96,2364.7
2023-02-04,Potato,Azadpur (Delhi),1586.86,2019.64,1803.25,2136.7
2023-02-05,Potato,Azadpur (Delhi),1676.8,2134.1,1905.45,2166.9
2023-02-06,Potato,Azadpur (Delhi),1634.56,2080.34,1857.45,2934.4
2023-02-07,Potato,Azadpur (Delhi),1697.78,2160.8,1929.29,1988.7
2023-02-08,Potato,Azadpur (Delhi),1726.8,2197.74,1962.27,2133.8
2023-02-09,Potato,Azadpur (Delhi),1607.8,2046.3,1827.05,3208.6
2023-02-10,Potato,Azadpur (Delhi),1624.98,2068.16,1846.57,2983.8
2023-02-11,Potato,Azadpur (Delhi),1568.1,1995.76,1781.93,2297.4
2023-02-12,Potato,Azadpur (Delhi),1593.48,2028.06,1810.77,2788.2
2023-02-13,Potato,Azadpur (Delhi),1563.59,1990.03,1776.81,1683.7
2023-02-14,Potato,Azadpur (Delhi),1570.48,1998.8,1784.64,2748.4
2023-02-15,Potato,Azadpur (Delhi),1582.85,2014.53,1798.69,425.2
2023-02-16,Potato,Azadpur (Delhi),1515.94,1929.38,1722.66,1337.8
2023-02-17,Potato,Azadpur (Delhi),1529.27,1946.35,1737.81,1909.5
2023-02-18,Potato,Azadpur (Delhi),1506.04,1916.78,1711.41,1486.6
2023-02-19,Potato,Azadpur (Delhi),1537.5,1956.82,1747.16,1229.9
2023-02-20,Potato,Azadpur (Delhi),1594.38,2029.2,1811.79,2098.8
2023-02-21,Potato,Azadpur (Delhi),1705.94,2171.2,1938.57,3482.0
2023-02-22,Potato,Azadpur (Delhi),1710.08,2176.46,1943.27,2055.6
2023-02-23,Potato,Azadpur (Delhi),1768.02,2250.2,2009.11,3372.3
2023-02-24,Potato,Azadpur (Delhi),1745.07,2220.99,1983.03,1798.5
2023-02-25,Potato,Azadpur (Delhi),1680.57,2138.91,1909.74,818.4
2023-02-26,Potato,Azadpur (Delhi),1698.98,2162.34,1930.66,585.9
2023-02-27,Potato,Azadpur (Delhi),1676.01,2133.11,1904.56,2478.0
2023-02-28,Potato,Azadpur (Delhi),1653.32,2104.22,1878.77,3345.0
2023-03-01,Potato,Azadpur (Delhi),1675.12,2131.98,1903.55,1679.1
2023-03-02,Potato,Azadpur (Delhi),1629.03,2073.31,1851.17,3296.2
2023-03-03,Potato,Azadpur (Delhi),1600.35,2036.81,1818.58,409.7
2023-03-04,Potato,Azadpur (Delhi),1550.65,1973.55,1762.1,2393.0
2023-03-05,Potato,Azadpur (Delhi),1539.22,1959.0,1749.11,1476.2
2023-03-06,Potato,Azadpur (Delhi),1563.84,1990.34,1777.09,1458.0
2023-03-07,Potato,Azadpur (Delhi),1571.34,1999.88,1785.61,2598.8
2023-03-08,Potato,Azadpur (Delhi),1517.38,1931.2,1724.29,3018.8
2023-03-09,Potato,Azadpur (Delhi),1500.99,1910.35,1705.67,1008.6
2023-03-10,Potato,Azadpur (Delhi),1477.2,1880.08,1678.64,601.1
2023-03-11,Potato,Azadpur (Delhi),1491.26,1897.96,1694.61,2313.3
2023-03-12,Potato,Azadpur (Delhi),1402.71,1785.27,1593.99,612.2
2023-03-13,Potato,Azadpur (Delhi),1451.74,1847.66,1649.7,476.0
2023-03-14,Potato,Azadpur (Delhi),1493.07,1900.27,1696.67,1677.5
2023-03-15,Potato,Azadpur (Delhi),1456.08,1853.2,1654.64,2085.5
2023-03-16,Potato,Azadpur (Delhi),1499.19,1908.07,1703.63,2462.6
2023-03-17,Potato,Azadpur (Delhi),1419.46,1806.58,1613.02,2636.3
2023-03-18,Potato,Azadpur (Delhi),1410.22,1794.82,1602.52,2169.5
2023-03-19,Potato,Azadpur (Delhi),1481.2,1885.16,1683.18,2122.7
2023-03-20,Potato,Azadpur (Delhi),1448.22,1843.2,1645.71,1484.5
2023-03-21,Potato,Azadpur (Delhi),1440.3,1833.1,1636.7,1213.6
2023-03-22,Potato,Azadpur (Delhi),1368.91,1742.25,1555.58,1819.7
2023-03-23,Potato,Azadpur (Delhi),1423.66,1811.92,1617.79,819.6
2023-03-24,Potato,Azadpur (Delhi),1402.98,1785.62,1594.3,790.5
2023-03-25,Potato,Azadpur (Delhi),1442.62,1836.06,1639.34,2965.0
2023-03-26,Potato,Azadpur (Delhi),1390.3,1769.48,1579.89,1655.7
2023-03-27,Potato,Azadpur (Delhi),1355.9,1725.68,1540.79,2786.4
2023-03-28,Potato,Azadpur (Delhi),1340.72,1706.36,1523.54,3307.8
2023-03-29,Potato,Azadpur (Delhi),1269.72,1616.0,1442.86,3173.5
2023-03-30,Potato,Azadpur (Delhi),1284.25,1634.49,1459.37,2212.0
2023-03-31,Potato,Azadpur (Delhi),1264.08,1608.82,1436.45,1936.6
2023-04-01,Potato,Azadpur (Delhi),1303.34,1658.8,1481.07,1920.5
2023-04-02,Potato,Azadpur (Delhi),1272.43,1619.45,1445.94,2874.5
2023-04-03,Potato,Azadpur (Delhi),1260.42,1604.16,1432.29,2496.4
2023-04-04,Potato,Azadpur (Delhi),1224.56,1558.52,1391.54,2999.0
2023-04-05,Potato,Azadpur (Delhi),1282.52,1632.3,1457.41,2205.1
2023-04-06,Potato,Azadpur (Delhi),1287.04,1638.06,1462.55,3339.8
2023-04-07,Potato,Azadpur (Delhi),1262.11,1606.33,1434.22,1930.5
2023-04-08,Potato,Azadpur (Delhi),1278.06,1626.62,1452.34,1949.1
2023-04-09,Potato,Azadpur (Delhi),1314.1,1672.5,1493.3,3494.8
2023-04-10,Potato,Azadpur (Delhi),1241.54,1580.14,1410.84,1467.0
2023-04-11,Potato,Azadpur (Delhi),1203.3,1531.48,1367.39,1348.2
2023-04-12,Potato,Azadpur (Delhi),1194.36,1520.1,1357.23,954.7
2023-04-13,Potato,Azadpur (Delhi),1160.36,1476.82,1318.59,2991.2
2023-04-14,Potato,Azadpur (Delhi),1150.8,1464.66,1307.73,641.1
2023-04-15,Potato,Azadpur (Delhi),1154.4,1469.24,1311.82,2868.9
2023-04-16,Potato,Azadpur (Delhi),1108.29,1410.55,1259.42,427.0
2023-04-17,Potato,Azadpur (Delhi),1139.17,1449.85,1294.51,1130.0
2023-04-18,Potato,Azadpur (Delhi),1161.83,1478.69,1320.26,1010.8
2023-04-19,Potato,Azadpur (Delhi),1099.89,1399.87,1249.88,3442.1
2023-04-20,Potato,Azadpur (Delhi),1052.95,1340.11,1196.53,1447.9
2023-04-21,Potato,Azadpur (Delhi),1089.54,1386.68,1238.11,2641.8
2023-04-22,Potato,Azadpur (Delhi),1011.45,1287.29,1149.37,1221.7
2023-04-23,Potato,Azadpur (Delhi),1003.05,1276.61,1139.83,1749.2
2023-04-24,Potato,Azadpur (Delhi),997.51,1269.55,1133.53,711.1
2023-04-25,Potato,Azadpur (Delhi),980.1,1247.4,1113.75,2372.9
2023-04-26,Potato,Azadpur (Delhi),1001.87,1275.11,1138.49,1595.9
2023-04-27,Potato,Azadpur (Delhi),997.66,1269.76,1133.71,2672.7
2023-04-28,Potato,Azadpur (Delhi),987.72,1257.1,1122.41,1907.8
2023-04-29,Potato,Azadpur (Delhi),1007.64,1282.44,1145.04,2818.7
2023-04-30,Potato,Azadpur (Delhi),1015.45,1292.39,1153.92,2082.8
2023-05-01,Potato,Azadpur (Delhi),1034.78,1317.0,1175.89,1343.8
2023-05-02,Potato,Azadpur (Delhi),1014.06,1290.62,1152.34,570.6
2023-05-03,Potato,Azadpur (Delhi),1088.45,1385.31,1236.88,1794.1
2023-05-04,Potato,Azadpur (Delhi),1143.9,1455.88,1299.89,3411.1
2023-05-05,Potato,Azadpur (Delhi),1146.14,1458.72,1302.43,979.6
2023-05-06,Potato,Azadpur (Delhi),1189.3,1513.66,1351.48,3034.5
2023-05-07,Potato,Azadpur (Delhi),1161.67,1478.49,1320.08,2714.9
2023-05-08,Potato,Azadpur (Delhi),1164.74,1482.4,1323.57,1994.6
2023-05-09,Potato,Azadpur (Delhi),1130.38,1438.66,1284.52,709.8
2023-05-10,Potato,Azadpur (Delhi),1110.13,1412.89,1261.51,3166.7
2023-05-11,Potato,Azadpur (Delhi),1090.71,1388.17,1239.44,792.9
2023-05-12,Potato,Azadpur (Delhi),1098.13,1397.63,1247.88,2853.5
2023-05-13,Potato,Azadpur (Delhi),1113.3,1416.92,1265.11,1940.3
2023-05-14,Potato,Azadpur (Delhi),1107.18,1409.14,1258.16,864.6
2023-05-15,Potato,Azadpur (Delhi),1069.36,1361.0,1215.18,696.1
2023-05-16,Potato,Azadpur (Delhi),1119.91,1425.33,1272.62,2635.9
2023-05-17,Potato,Azadpur (Delhi),1132.06,1440.8,1286.43,902.6
2023-05-18,Potato,Azadpur (Delhi),1103.85,1404.91,1254.38,2050.9
2023-05-19,Potato,Azadpur (Delhi),1066.47,1357.33,1211.9,1616.9
2023-05-20,Potato,Azadpur (Delhi),1084.51,1380.29,1232.4,614.9
2023-05-21,Potato,Azadpur (Delhi),1073.96,1366.86,1220.41,717.2
2023-05-22,Potato,Azadpur (Delhi),1107.65,1409.73,1258.69,1121.5
2023-05-23,Potato,Azadpur (Delhi),1129.78,1437.9,1283.84,1291.2
2023-05-24,Potato,Azadpur (Delhi),1182.94,1505.56,1344.25,2774.7
2023-05-25,Potato,Azadpur (Delhi),1192.02,1517.12,1354.57,2839.6
2023-05-26,Potato,Azadpur (Delhi),1154.08,1468.84,1311.46,3313.7
2023-05-27,Potato,Azadpur (Delhi),1129.88,1438.02,1283.95,2215.6
2023-05-28,Potato,Azadpur (Delhi),1076.09,1369.57,1222.83,1058.6
2023-05-29,Potato,Azadpur (Delhi),1101.12,1401.42,1251.27,3235.9
2023-05-30,Potato,Azadpur (Delhi),1100.55,1400.71,1250.63,1265.6
2023-05-31,Potato,Azadpur (Delhi),1064.26,1354.52,1209.39,3343.1
2023-06-01,Potato,Azadpur (Delhi),1083.85,1379.45,1231.65,1280.3
2023-06-02,Potato,Azadpur (Delhi),1101.49,1401.89,1251.69,1978.8
2023-06-03,Potato,Azadpur (Delhi),1078.7,1372.88,1225.79,2033.6
2023-06-04,Potato,Azadpur (Delhi),1086.18,1382.42,1234.3,1814.8
2023-06-05,Potato,Azadpur (Delhi),1073.42,1366.18,1219.8,1356.2
2023-06-06,Potato,Azadpur (Delhi),1049.14,1335.26,1192.2,598.3
2023-06-07,Potato,Azadpur (Delhi),1030.8,1311.92,1171.36,2736.8
2023-06-08,Potato,Azadpur (Delhi),970.7,1235.44,1103.07,2908.1
2023-06-09,Potato,Azadpur (Delhi),997.45,1269.49,1133.47,1351.6
2023-06-10,Potato,Azadpur (Delhi),987.34,1256.62,1121.98,3401.1
2023-06-11,Potato,Azadpur (Delhi),996.33,1268.05,1132.19,1479.6
2023-06-12,Potato,Azadpur (Delhi),979.03,1246.03,1112.53,3097.7
2023-06-13,Potato,Azadpur (Delhi),998.73,1271.11,1134.92,1559.7
2023-06-14,Potato,Azadpur (Delhi),978.35,1245.17,1111.76,678.2
2023-06-15,Potato,Azadpur (Delhi),993.99,1265.07,1129.53,2399.4
2023-06-16,Potato,Azadpur (Delhi),967.62,1231.52,1099.57,865.2
2023-06-17,Potato,Azadpur (Delhi),965.6,1228.94,1097.27,1718.5
2023-06-18,Potato,Azadpur (Delhi),990.5,1260.64,1125.57,1383.5
2023-06-19,Potato,Azadpur (Delhi),958.26,1219.6,1088.93,1918.9
2023-06-20,Potato,Azadpur (Delhi),927.71,1180.73,1054.22,2867.3
2023-06-21,Potato,Azadpur (Delhi),922.45,1174.03,1048.24,1102.1
2023-06-22,Potato,Azadpur (Delhi),916.01,1165.83,1040.92,2050.3
2023-06-23,Potato,Azadpur (Delhi),880.14,1120.18,1000.16,2152.0
2023-06-24,Potato,Azadpur (Delhi),865.78,1101.9,983.84,2961.0
2023-06-25,Potato,Azadpur (Delhi),902.13,1148.17,1025.15,1701.5
2023-06-26,Potato,Azadpur (Delhi),901.37,1147.19,1024.28,1610.6
2023-06-27,Potato,Azadpur (Delhi),917.23,1167.39,1042.31,1934.4
2023-06-28,Potato,Azadpur (Delhi),936.42,1191.8,1064.11,2113.2
2023-06-29,Potato,Azadpur (Delhi),940.5,1197.0,1068.75,546.0
2023-06-30,Potato,Azadpur (Delhi),914.72,1164.18,1039.45,1835.5
2023-07-01,Potato,Azadpur (Delhi),970.62,1235.34,1102.98,442.1
2023-07-02,Potato,Azadpur (Delhi),946.61,1204.77,1075.69,1958.3
2023-07-03,Potato,Azadpur (Delhi),957.63,1218.81,1088.22,3421.5
2023-07-04,Potato,Azadpur (Delhi),961.4,1223.6,1092.5,2349.0
2023-07-05,Potato,Azadpur (Delhi),950.16,1209.3,1079.73,617.2
2023-07-06,Potato,Azadpur (Delhi),945.3,1203.12,1074.21,2349.4
2023-07-07,Potato,Azadpur (Delhi),953.17,1213.13,1083.15,741.8
2023-07-08,Potato,Azadpur (Delhi),939.16,1195.3,1067.23,2252.0
2023-07-09,Potato,Azadpur (Delhi),894.6,1138.58,1016.59,2855.4
2023-07-10,Potato,Azadpur (Delhi),864.03,1099.67,981.85,467.5
2023-07-11,Potato,Azadpur (Delhi),903.5,1149.92,1026.71,1721.4
2023-07-12,Potato,Azadpur (Delhi),924.4,1176.52,1050.46,1903.0
2023-07-13,Potato,Azadpur (Delhi),920.37,1171.37,1045.87,2748.3
2023-07-14,Potato,Azadpur (Delhi),875.9,1114.78,995.34,1505.3
2023-07-15,Potato,Azadpur (Delhi),914.77,1164.25,1039.51,3396.0
2023-07-16,Potato,Azadpur (Delhi),913.26,1162.32,1037.79,791.3
2023-07-17,Potato,Azadpur (Delhi),922.0,1173.46,1047.73,3285.4
2023-07-18,Potato,Azadpur (Delhi),904.17,1150.77,1027.47,3235.5
2023-07-19,Potato,Azadpur (Delhi),925.65,1178.09,1051.87,628.1
2023-07-20,Potato,Azadpur (Delhi),956.89,1217.85,1087.37,3348.7
2023-07-21,Potato,Azadpur (Delhi),949.52,1208.48,1079.0,1526.1
2023-07-22,Potato,Azadpur (Delhi),928.36,1181.56,1054.96,3164.3
2023-07-23,Potato,Azadpur (Delhi),946.74,1204.94,1075.84,1165.6
2023-07-24,Potato,Azadpur (Delhi),963.84,1226.7,1095.27,1166.2
2023-07-25,Potato,Azadpur (Delhi),1001.8,1275.02,1138.41,3183.4
2023-07-26,Potato,Azadpur (Delhi),993.57,1264.55,1129.06,1675.3
2023-07-27,Potato,Azadpur (Delhi),977.58,1244.2,1110.89,2694.7
2023-07-28,Potato,Azadpur (Delhi),994.36,1265.54,1129.95,3301.8
2023-07-29,Potato,Azadpur (Delhi),979.66,1246.84,1113.25,644.8
2023-07-30,Potato,Azadpur (Delhi),954.88,1215.3,1085.09,1910.4
2023-07-31,Potato,Azadpur (Delhi),958.28,1219.62,1088.95,915.9
